src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,mean_packet_length,std_packet_length,flow_duration,mean_inter_arrival_time,std_inter_arrival_time,handshake_ratio,application_data_ratio,alert_ratio,label
::1,::1,6142,8443,10,2310,231.0,452.2983528601448,2.024930000305176,0.2249922222561306,0.4187816204136402,0.1,0.0,0.0,0
::1,::1,8475,8443,10,2311,231.1,452.2686038185715,2.021104097366333,0.2245671219295925,0.4177604903337595,0.1,0.0,0.0,0
::1,::1,8443,8552,9,2435,270.55555555555554,429.9646267391232,2.020471811294556,0.2525589764118194,0.4349769632939991,0.1111111111111111,0.0,0.0,0
::1,::1,11880,8443,10,2310,231.0,452.2983528601448,2.040547132492065,0.226727459165785,0.4216238690317994,0.1,0.0,0.0,0
::1,::1,10004,8443,10,2310,231.0,452.2983528601448,2.02282190322876,0.2247579892476399,0.417966326716539,0.1,0.0,0.0,0
::1,::1,6088,8443,10,2310,231.0,452.2983528601448,2.0205628871917725,0.2245069874657524,0.4176636656119012,0.1,0.0,0.0,0
::1,::1,8443,4422,9,2435,270.55555555555554,429.9646267391232,2.0114431381225586,0.2514303922653198,0.4331155187915735,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6423,9,2435,270.55555555555554,429.9646267391232,2.012540817260742,0.2515676021575928,0.4330776734854227,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10737,9,2435,270.55555555555554,429.9646267391232,2.030400037765503,0.2538000047206878,0.4373640740734905,0.1111111111111111,0.0,0.0,0
::1,::1,4387,8443,10,2311,231.1,452.2686038185715,2.0290839672088623,0.225453774134318,0.4192695105860141,0.1,0.0,0.0,0
::1,::1,8443,8485,10,2499,249.9,396.5066077633512,2.0185508728027344,0.2242834303114149,0.4161323007957261,0.1,0.0,0.0,0
::1,::1,8443,4417,9,2435,270.55555555555554,429.9646267391232,2.034837007522583,0.2543546259403229,0.4380595651520208,0.1111111111111111,0.0,0.0,0
::1,::1,2144,8443,10,2311,231.1,452.2686038185715,2.0242459774017334,0.2249162197113037,0.4184110148569803,0.1,0.0,0.0,0
::1,::1,6124,8443,10,2310,231.0,452.2983528601448,2.0271360874176025,0.2252373430464002,0.4190218550955645,0.1,0.0,0.0,0
::1,::1,8443,6426,9,2435,270.55555555555554,429.9646267391232,2.012093067169189,0.2515116333961487,0.4332477832648115,0.1111111111111111,0.0,0.0,0
::1,::1,8665,8443,10,2311,231.1,452.2686038185715,2.0143308639526367,0.2238145404391818,0.4167285568236587,0.1,0.0,0.0,0
::1,::1,8443,8821,9,2435,270.55555555555554,429.9646267391232,2.028905868530273,0.2536132335662842,0.436812798377057,0.1111111111111111,0.0,0.0,0
::1,::1,4308,8443,10,2311,231.1,452.2686038185715,2.020066022872925,0.2244517803192138,0.4174597004398008,0.1,0.0,0.0,0
::1,::1,8443,6090,9,2435,270.55555555555554,429.9646267391232,2.0193490982055664,0.2524186372756958,0.4350814392571926,0.1111111111111111,0.0,0.0,0
::1,::1,8534,8443,10,2311,231.1,452.2686038185715,2.024502992630005,0.2249447769588894,0.4186103249788692,0.1,0.0,0.0,0
::1,::1,2139,8443,10,2311,231.1,452.2686038185715,2.0378780364990234,0.2264308929443359,0.4211497214540078,0.1,0.0,0.0,0
::1,::1,8443,9869,9,2435,270.55555555555554,429.9646267391232,2.02797794342041,0.2534972429275512,0.4366067572149387,0.1111111111111111,0.0,0.0,0
::1,::1,4291,8443,10,2311,231.1,452.2686038185715,2.024744987487793,0.2249716652764214,0.4185515133106177,0.1,0.0,0.0,0
::1,::1,2204,8443,10,2311,231.1,452.2686038185715,2.0271778106689453,0.2252419789632161,0.4187292738423305,0.1,0.0,0.0,0
::1,::1,8443,10804,9,2435,270.55555555555554,429.9646267391232,2.0248191356658936,0.2531023919582367,0.4348405175059727,0.1111111111111111,0.0,0.0,0
::1,::1,4232,8443,11,2374,215.8181818181818,433.9136525292096,2.0241599082946777,0.2024159908294677,0.4026884141459505,0.0909090909090909,0.0,0.0,0
::1,::1,8443,10779,9,2435,270.55555555555554,429.9646267391232,2.011559009552002,0.2514448761940002,0.4331082039358169,0.1111111111111111,0.0,0.0,0
::1,::1,8443,4390,9,2435,270.55555555555554,429.9646267391232,2.028291940689087,0.2535364925861358,0.4366180464501085,0.1111111111111111,0.0,0.0,0
::1,::1,8679,8443,10,2311,231.1,452.2686038185715,2.023453950881958,0.224828216764662,0.4180964211016515,0.1,0.0,0.0,0
::1,::1,6269,8443,10,2310,231.0,452.2983528601448,2.0168991088867188,0.2240999009874132,0.4168725806570078,0.1,0.0,0.0,0
::1,::1,6417,8443,10,2310,231.0,452.2983528601448,2.00471305847168,0.2227458953857422,0.4145072020744479,0.1,0.0,0.0,0
::1,::1,11832,8443,10,2310,231.0,452.2983528601448,2.0161020755767822,0.2240113417307535,0.4167028368301569,0.1,0.0,0.0,0
::1,::1,8443,4391,9,2435,270.55555555555554,429.9646267391232,2.016274929046631,0.2520343661308288,0.4339889068346289,0.1111111111111111,0.0,0.0,0
::1,::1,6167,8443,10,2310,231.0,452.2983528601448,2.015022993087769,0.2238914436764187,0.4164023287793176,0.1,0.0,0.0,0
::1,::1,8443,8649,9,2435,270.55555555555554,429.9646267391232,2.010804891586304,0.2513506114482879,0.4330357436462109,0.1111111111111111,0.0,0.0,0
::1,::1,8818,8443,10,2310,231.0,452.2983528601448,2.027462959289551,0.2252736621432834,0.4190600543433447,0.1,0.0,0.0,0
::1,::1,10493,8443,10,2310,231.0,452.2983528601448,2.033579111099243,0.2259532345665825,0.4202181687239895,0.1,0.0,0.0,0
::1,::1,8443,8575,9,2435,270.55555555555554,429.9646267391232,2.034385919570923,0.2542982399463653,0.4379238451023274,0.1111111111111111,0.0,0.0,0
::1,::1,10776,8443,10,2310,231.0,452.2983528601448,2.0137200355529785,0.2237466706169976,0.4162543978878501,0.1,0.0,0.0,0
::1,::1,8507,8443,10,2311,231.1,452.2686038185715,2.011362075805664,0.2234846750895182,0.4156781937579957,0.1,0.0,0.0,0
::1,::1,6104,8443,10,2310,231.0,452.2983528601448,2.011173963546753,0.223463773727417,0.4158488692318343,0.1,0.0,0.0,0
::1,::1,10772,8443,10,2310,231.0,452.2983528601448,2.0230488777160645,0.2247832086351182,0.4181683627791336,0.1,0.0,0.0,0
::1,::1,8443,6278,9,2435,270.55555555555554,429.9646267391232,2.023470878601074,0.2529338598251343,0.4355825427345344,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6306,9,2435,270.55555555555554,429.9646267391232,2.0343949794769287,0.2542993724346161,0.4381900564576843,0.1111111111111111,0.0,0.0,0
::1,::1,8443,4478,9,2435,270.55555555555554,429.9646267391232,2.0228989124298096,0.2528623640537262,0.4363166735800529,0.1111111111111111,0.0,0.0,0
::1,::1,11155,8443,10,2308,230.8,452.3584419462071,2.0248260498046875,0.2249806722005208,0.4183654069174662,0.1,0.0,0.0,0
::1,::1,8443,8809,9,2435,270.55555555555554,429.9646267391232,2.0230729579925537,0.2528841197490692,0.4352950936514112,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10675,9,2435,270.55555555555554,429.9646267391232,2.0216000080108643,0.252700001001358,0.4352200520295408,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6311,9,2435,270.55555555555554,429.9646267391232,2.01403284072876,0.2517541050910949,0.4338767451209961,0.1111111111111111,0.0,0.0,0
::1,::1,4253,8443,11,2374,215.8181818181818,433.9136525292096,2.013071060180664,0.2013071060180664,0.4004489287717789,0.0909090909090909,0.0,0.0,0
::1,::1,10732,8443,10,2310,231.0,452.2983528601448,2.0325489044189453,0.2258387671576606,0.4200998172839554,0.1,0.0,0.0,0
::1,::1,4423,8443,10,2311,231.1,452.2686038185715,2.017730951309204,0.2241923279232449,0.416888329059786,0.1,0.0,0.0,0
::1,::1,8443,9983,9,2435,270.55555555555554,429.9646267391232,2.0261950492858887,0.2532743811607361,0.436401409027649,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8812,9,2435,270.55555555555554,429.9646267391232,2.0250959396362305,0.2531369924545288,0.4362679244278441,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8625,9,2435,270.55555555555554,429.9646267391232,2.040832042694092,0.2551040053367615,0.4395644460277844,0.1111111111111111,0.0,0.0,0
::1,::1,10731,8443,10,2310,231.0,452.2983528601448,2.018022060394287,0.224224673377143,0.4170721351855299,0.1,0.0,0.0,0
::1,::1,10535,8443,10,2310,231.0,452.2983528601448,2.020869016647339,0.2245410018497043,0.4178904732101377,0.1,0.0,0.0,0
::1,::1,8443,6448,9,2435,270.55555555555554,429.9646267391232,2.01426100730896,0.25178262591362,0.4338649909632885,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8647,9,2435,270.55555555555554,429.9646267391232,2.014665126800537,0.2518331408500671,0.433879507622989,0.1111111111111111,0.0,0.0,0
::1,::1,10656,8443,10,2309,230.9,452.32829891573226,2.032423973083496,0.2258248858981662,0.4199424826218561,0.1,0.0,0.0,0
::1,::1,8443,4237,9,2435,270.55555555555554,429.9646267391232,2.006901979446411,0.2508627474308014,0.4321809681572039,0.1111111111111111,0.0,0.0,0
::1,::1,6410,8443,10,2310,231.0,452.2983528601448,2.01932692527771,0.2243696583641899,0.4176810147169119,0.1,0.0,0.0,0
::1,::1,8443,6249,9,2435,270.55555555555554,429.9646267391232,2.0234391689300537,0.2529298961162567,0.4353167806674525,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10770,9,2435,270.55555555555554,429.9646267391232,2.036975860595703,0.2546219825744629,0.4386786089262935,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9959,9,2435,270.55555555555554,429.9646267391232,2.0168771743774414,0.2521096467971802,0.4342834807518856,0.1111111111111111,0.0,0.0,0
::1,::1,8443,4432,9,2435,270.55555555555554,429.9646267391232,2.028439998626709,0.2535549998283386,0.4370201550832119,0.1111111111111111,0.0,0.0,0
::1,::1,11147,8443,10,2308,230.8,452.3584419462071,2.0301458835601807,0.22557176484002,0.4151402195187827,0.1,0.0,0.0,0
::1,::1,13057,8443,10,2310,231.0,452.2983528601448,2.014055013656616,0.2237838904062906,0.4162863973917982,0.1,0.0,0.0,0
::1,::1,8443,10656,9,2435,270.55555555555554,429.9646267391232,2.032187938690185,0.2540234923362732,0.4374272314500822,0.1111111111111111,0.0,0.0,0
::1,::1,10637,8443,10,2309,230.9,452.32829891573226,2.015247106552124,0.2239163451724582,0.4164692462413337,0.1,0.0,0.0,0
::1,::1,8443,13039,9,2435,270.55555555555554,429.9646267391232,2.008747100830078,0.2510933876037597,0.4324486190100789,0.1111111111111111,0.0,0.0,0
::1,::1,10710,8443,10,2310,231.0,452.2983528601448,2.027796030044556,0.2253106700049506,0.4190343999989743,0.1,0.0,0.0,0
::1,::1,8443,10003,9,2435,270.55555555555554,429.9646267391232,2.022582054138184,0.2528227567672729,0.4352420439161698,0.1111111111111111,0.0,0.0,0
::1,::1,8667,8443,10,2311,231.1,452.2686038185715,2.0211291313171387,0.2245699034796821,0.4178818302430789,0.1,0.0,0.0,0
::1,::1,8443,8659,9,2435,270.55555555555554,429.9646267391232,2.0152900218963623,0.2519112527370453,0.4336272272944678,0.1111111111111111,0.0,0.0,0
::1,::1,8533,8443,10,2311,231.1,452.2686038185715,2.032198905944824,0.2257998784383138,0.4200719276873236,0.1,0.0,0.0,0
::1,::1,8443,6161,9,2435,270.55555555555554,429.9646267391232,2.0362651348114014,0.2545331418514251,0.4384213256806312,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10774,9,2435,270.55555555555554,429.9646267391232,2.0247609615325928,0.2530951201915741,0.4359227535955047,0.1111111111111111,0.0,0.0,0
::1,::1,8443,4408,9,2435,270.55555555555554,429.9646267391232,2.0194849967956543,0.2524356245994568,0.4348247010645724,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6092,9,2435,270.55555555555554,429.9646267391232,2.0158650875091557,0.2519831359386444,0.4342288581871862,0.1111111111111111,0.0,0.0,0
::1,::1,4464,8443,10,2311,231.1,452.2686038185715,2.013274908065796,0.2236972120073106,0.4161561765243155,0.1,0.0,0.0,0
::1,::1,6176,8443,10,2310,231.0,452.2983528601448,2.0331621170043945,0.2259069018893771,0.4204003567483138,0.1,0.0,0.0,0
::1,::1,4348,8443,10,2311,231.1,452.2686038185715,2.03262996673584,0.22584777408176,0.4203216758357844,0.1,0.0,0.0,0
::1,::1,8443,8610,9,2435,270.55555555555554,429.9646267391232,2.026060104370117,0.2532575130462646,0.4360603429694861,0.1111111111111111,0.0,0.0,0
::1,::1,9998,8443,10,2310,231.0,452.2983528601448,2.025731086730957,0.2250812318589952,0.418833985530182,0.1,0.0,0.0,0
::1,::1,10536,8443,10,2310,231.0,452.2983528601448,2.0116989612579346,0.2235221068064371,0.4156585385121854,0.1,0.0,0.0,0
::1,::1,8443,10689,9,2435,270.55555555555554,429.9646267391232,2.0207560062408447,0.2525945007801056,0.4347782279857503,0.1111111111111111,0.0,0.0,0
::1,::1,6180,8443,10,2310,231.0,452.2983528601448,2.025017023086548,0.2250018914540608,0.4186079729863804,0.1,0.0,0.0,0
::1,::1,8443,9861,9,2435,270.55555555555554,429.9646267391232,2.0099899768829346,0.2512487471103668,0.4328159467421896,0.1111111111111111,0.0,0.0,0
::1,::1,8842,8443,10,2310,231.0,452.2983528601448,2.0299150943756104,0.22554612159729,0.4195703934146837,0.1,0.0,0.0,0
::1,::1,8443,13022,9,2435,270.55555555555554,429.9646267391232,2.041050910949707,0.2551313638687134,0.4395977545149307,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6284,9,2435,270.55555555555554,429.9646267391232,2.026782989501953,0.2533478736877441,0.4362847924593319,0.1111111111111111,0.0,0.0,0
::1,::1,4401,8443,10,2311,231.1,452.2686038185715,2.034963846206665,0.2261070940229627,0.4206996229142891,0.1,0.0,0.0,0
::1,::1,8443,10642,10,2499,249.9,396.5066077633512,2.038743019104004,0.2265270021226671,0.4205497544212118,0.1,0.0,0.0,0
::1,::1,8443,9954,9,2435,270.55555555555554,429.9646267391232,2.014503002166748,0.2518128752708435,0.4334198690647008,0.1111111111111111,0.0,0.0,0
::1,::1,6435,8443,10,2310,231.0,452.2983528601448,2.0104551315307617,0.2233839035034179,0.4155176785146241,0.1,0.0,0.0,0
::1,::1,8443,11149,9,2435,270.55555555555554,429.9646267391232,2.020034074783325,0.2525042593479156,0.4346319534136437,0.1111111111111111,0.0,0.0,0
::1,::1,10597,8443,10,2309,230.9,452.32829891573226,2.0243589878082275,0.2249287764231363,0.4186429430672139,0.1,0.0,0.0,0
::1,::1,8443,6363,9,2435,270.55555555555554,429.9646267391232,2.036858081817627,0.2546072602272033,0.4386553887087507,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10876,9,2435,270.55555555555554,429.9646267391232,2.0284500122070312,0.2535562515258789,0.4366342970959642,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6106,9,2435,270.55555555555554,429.9646267391232,2.025700092315674,0.2532125115394592,0.4361044097508469,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11150,9,2435,270.55555555555554,429.9646267391232,2.030372142791748,0.2537965178489685,0.4369428201947242,0.1111111111111111,0.0,0.0,0
::1,::1,6044,8443,10,2310,231.0,452.2983528601448,2.022663116455078,0.2247403462727864,0.4183839118270068,0.1,0.0,0.0,0
::1,::1,8443,8823,9,2435,270.55555555555554,429.9646267391232,2.028815031051636,0.2536018788814544,0.4368026357830892,0.1111111111111111,0.0,0.0,0
::1,::1,8443,13050,9,2435,270.55555555555554,429.9646267391232,2.0172410011291504,0.2521551251411438,0.4340560954960272,0.1111111111111111,0.0,0.0,0
::1,::1,10712,8443,10,2310,231.0,452.2983528601448,2.018748044967652,0.224305338329739,0.4173878596051459,0.1,0.0,0.0,0
::1,::1,8443,11798,9,2435,270.55555555555554,429.9646267391232,2.0367488861083984,0.2545936107635498,0.4386988502685126,0.1111111111111111,0.0,0.0,0
::1,::1,13047,8443,10,2310,231.0,452.2983528601448,2.0154659748077397,0.2239406638675266,0.4165466023851646,0.1,0.0,0.0,0
::1,::1,10720,8443,11,2374,215.8181818181818,433.9136525292096,2.036916971206665,0.2036916971206665,0.4048792416593645,0.0909090909090909,0.0,0.0,0
::1,::1,8810,8443,10,2310,231.0,452.2983528601448,2.037023067474365,0.2263358963860405,0.420905749080838,0.1,0.0,0.0,0
::1,::1,8443,4376,9,2435,270.55555555555554,429.9646267391232,2.0253801345825195,0.2531725168228149,0.4361004018956585,0.1111111111111111,0.0,0.0,0
::1,::1,11859,8443,10,2310,231.0,452.2983528601448,2.020807981491089,0.2245342201656765,0.4175887020425162,0.1,0.0,0.0,0
::1,::1,10522,8443,10,2310,231.0,452.2983528601448,2.020179986953736,0.2244644429948595,0.4176625607548329,0.1,0.0,0.0,0
::1,::1,8590,8443,10,2311,231.1,452.2686038185715,2.0247890949249268,0.2249765661027696,0.4186420044688504,0.1,0.0,0.0,0
::1,::1,8443,8501,9,2435,270.55555555555554,429.9646267391232,2.009618043899536,0.251202255487442,0.4326679176791201,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10788,9,2435,270.55555555555554,429.9646267391232,2.008255958557129,0.2510319948196411,0.432513992230554,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8538,9,2435,270.55555555555554,429.9646267391232,2.035926818847656,0.254490852355957,0.4367055051483848,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8669,9,2435,270.55555555555554,429.9646267391232,2.0307540893554688,0.2538442611694336,0.4372589161001571,0.1111111111111111,0.0,0.0,0
::1,::1,10534,8443,10,2310,231.0,452.2983528601448,2.0266129970550537,0.2251792218950059,0.4188716476853268,0.1,0.0,0.0,0
::1,::1,8443,6124,9,2435,270.55555555555554,429.9646267391232,2.026908159255981,0.2533635199069977,0.4364131866577412,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8566,9,2435,270.55555555555554,429.9646267391232,2.034032821655273,0.2542541027069092,0.4377745591956197,0.1111111111111111,0.0,0.0,0
::1,::1,8643,8443,10,2311,231.1,452.2686038185715,2.0153231620788574,0.2239247957865397,0.4166804387389797,0.1,0.0,0.0,0
::1,::1,6219,8443,10,2310,231.0,452.2983528601448,2.022944927215576,0.2247716585795084,0.4183637709530747,0.1,0.0,0.0,0
::1,::1,8443,6269,9,2435,270.55555555555554,429.9646267391232,2.016686201095581,0.2520857751369476,0.4341734723458382,0.1111111111111111,0.0,0.0,0
::1,::1,8443,2119,9,2435,270.55555555555554,429.9646267391232,2.024358034133911,0.2530447542667389,0.4361387883505729,0.1111111111111111,0.0,0.0,0
::1,::1,10742,8443,10,2310,231.0,452.2983528601448,2.024458885192871,0.2249398761325412,0.4184082078499833,0.1,0.0,0.0,0
::1,::1,8443,9964,9,2435,270.55555555555554,429.9646267391232,2.011234998703003,0.2514043748378753,0.4330789015608872,0.1111111111111111,0.0,0.0,0
::1,::1,2207,8443,10,2311,231.1,452.2686038185715,2.02669620513916,0.2251884672376844,0.4190987009064127,0.1,0.0,0.0,0
::1,::1,8443,8519,9,2435,270.55555555555554,429.9646267391232,2.028815984725952,0.253601998090744,0.4367337922515363,0.1111111111111111,0.0,0.0,0
::1,::1,8443,8684,9,2435,270.55555555555554,429.9646267391232,2.0196499824523926,0.2524562478065491,0.4349188772739487,0.1111111111111111,0.0,0.0,0
::1,::1,6369,8443,10,2310,231.0,452.2983528601448,2.0203449726104736,0.224482774734497,0.4174707250727413,0.1,0.0,0.0,0
::1,::1,8443,4281,9,2435,270.55555555555554,429.9646267391232,2.0262019634246826,0.2532752454280853,0.4356221646565381,0.1111111111111111,0.0,0.0,0
::1,::1,4422,8443,10,2311,231.1,452.2686038185715,2.01181697845459,0.2235352198282877,0.4158373147936362,0.1,0.0,0.0,0
::1,::1,10767,8443,10,2310,231.0,452.2983528601448,2.0114099979400635,0.2234899997711181,0.415826762732826,0.1,0.0,0.0,0
::1,::1,8443,4273,9,2435,270.55555555555554,429.9646267391232,2.028614044189453,0.2535767555236816,0.4369185879946233,0.1111111111111111,0.0,0.0,0
::1,::1,6181,8443,10,2310,231.0,452.2983528601448,2.014185905456543,0.2237984339396158,0.4165322269900665,0.1,0.0,0.0,0
::1,::1,8443,6367,9,2435,270.55555555555554,429.9646267391232,2.030766010284424,0.253845751285553,0.4372931767833994,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6104,9,2435,270.55555555555554,429.9646267391232,2.011030912399292,0.2513788640499115,0.4330875518677689,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6082,9,2435,270.55555555555554,429.9646267391232,2.0379769802093506,0.2547471225261688,0.4389362870649489,0.1111111111111111,0.0,0.0,0
::1,::1,8443,9984,9,2435,270.55555555555554,429.9646267391232,2.0219991207122803,0.252749890089035,0.4352351899285607,0.1111111111111111,0.0,0.0,0
::1,::1,8443,6228,9,2435,270.55555555555554,429.9646267391232,2.0281639099121094,0.2535204887390136,0.4367361904246871,0.1111111111111111,0.0,0.0,0
::1,::1,9935,8443,10,2310,231.0,452.2983528601448,2.0198769569396973,0.2244307729932997,0.4177966101749257,0.1,0.0,0.0,0
::1,::1,10849,8443,10,2310,231.0,452.2983528601448,2.010232925415039,0.2233592139350043,0.4155463125161556,0.1,0.0,0.0,0
::1,::1,8443,6252,9,2435,270.55555555555554,429.9646267391232,2.029155969619751,0.2536444962024688,0.4369942056292463,0.1111111111111111,0.0,0.0,0
::1,::1,9874,8443,10,2310,231.0,452.2983528601448,2.029689073562622,0.2255210081736246,0.4195921093144037,0.1,0.0,0.0,0
::1,::1,8443,2195,9,2435,270.55555555555554,429.9646267391232,2.024700880050659,0.2530876100063324,0.4357786534717519,0.1111111111111111,0.0,0.0,0
::1,::1,6136,8443,10,2310,231.0,452.2983528601448,2.0206398963928223,0.2245155440436469,0.4177388742800051,0.1,0.0,0.0,0
::1,::1,8644,8443,10,2311,231.1,452.2686038185715,2.012367010116577,0.2235963344573974,0.4159558038411874,0.1,0.0,0.0,0
::1,::1,8443,8601,9,2435,270.55555555555554,429.9646267391232,2.0262579917907715,0.2532822489738464,0.4360772566435603,0.1111111111111111,0.0,0.0,0
::1,::1,9941,8443,10,2310,231.0,452.2983528601448,2.011451005935669,0.2234945562150743,0.4159313214694739,0.1,0.0,0.0,0
::1,::1,8443,11167,10,2499,249.9,396.5066077633512,2.023603916168213,0.2248448795742458,0.4185663322848466,0.1,0.0,0.0,0
::1,::1,8443,6198,9,2435,270.55555555555554,429.9646267391232,2.0338540077209477,0.2542317509651184,0.4380299493121029,0.1111111111111111,0.0,0.0,0
::1,::1,8443,2192,9,2435,270.55555555555554,429.9646267391232,2.0200819969177246,0.2525102496147156,0.4352487063708986,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10711,9,2435,270.55555555555554,429.9646267391232,2.0248770713806152,0.2531096339225769,0.4360672579788881,0.1111111111111111,0.0,0.0,0
::1,::1,10636,8443,10,2309,230.9,452.32829891573226,2.0101420879364014,0.2233491208818223,0.4155914715758799,0.1,0.0,0.0,0
::1,::1,8443,11867,9,2435,270.55555555555554,429.9646267391232,2.020563125610352,0.2525703907012939,0.4352349936190411,0.1111111111111111,0.0,0.0,0
::1,::1,10714,8443,10,2310,231.0,452.2983528601448,2.029120922088623,0.2254578802320692,0.4196156862408707,0.1,0.0,0.0,0
::1,::1,10589,8443,10,2309,230.9,452.32829891573226,2.033767938613892,0.2259742154015435,0.4203180281613711,0.1,0.0,0.0,0
::1,::1,8443,8613,9,2435,270.55555555555554,429.9646267391232,2.02510404586792,0.25313800573349,0.4360834872800539,0.1111111111111111,0.0,0.0,0
::1,::1,13043,8443,10,2310,231.0,452.2983528601448,2.030606985092163,0.2256229983435737,0.4199383521177183,0.1,0.0,0.0,0
::1,::1,8443,10647,9,2435,270.55555555555554,429.9646267391232,2.016156911849976,0.2520196139812469,0.4342764181873659,0.1111111111111111,0.0,0.0,0
::1,::1,6048,8443,10,2310,231.0,452.2983528601448,2.025410890579224,0.2250456545088026,0.4187181599292767,0.1,0.0,0.0,0
::1,::1,8443,8484,9,2435,270.55555555555554,429.9646267391232,2.026520013809204,0.2533150017261505,0.4362462887079186,0.1111111111111111,0.0,0.0,0
::1,::1,4274,8443,10,2310,231.0,452.2983528601448,2.0273380279541016,0.225259780883789,0.4188559284652847,0.1,0.0,0.0,0
::1,::1,8443,8471,9,2435,270.55555555555554,429.9646267391232,2.0266668796539307,0.2533333599567413,0.4363390696034427,0.1111111111111111,0.0,0.0,0
::1,::1,4407,8443,10,2311,231.1,452.2686038185715,2.0160698890686035,0.224007765452067,0.4167361323262689,0.1,0.0,0.0,0
::1,::1,10888,8443,10,2310,231.0,452.2983528601448,2.0130088329315186,0.223667648103502,0.4161082769075714,0.1,0.0,0.0,0
::1,::1,6300,8443,10,2310,231.0,452.2983528601448,2.004974126815796,0.2227749029795328,0.4142542610470902,0.1,0.0,0.0,0
::1,::1,8595,8443,10,2311,231.1,452.2686038185715,2.0186469554901123,0.224294106165568,0.4173537214335069,0.1,0.0,0.0,0
::1,::1,8443,4368,9,2435,270.55555555555554,429.9646267391232,2.0206961631774902,0.2525870203971863,0.4351668196038231,0.1111111111111111,0.0,0.0,0
::1,::1,8443,4454,9,2435,270.55555555555554,429.9646267391232,2.019280195236206,0.2524100244045257,0.4347337178508793,0.1111111111111111,0.0,0.0,0
::1,::1,6375,8443,10,2310,231.0,452.2983528601448,2.032428026199341,0.2258253362443712,0.4200963016752049,0.1,0.0,0.0,0
::1,::1,8823,8443,10,2310,231.0,452.2983528601448,2.029075860977173,0.2254528734419081,0.4193987461100178,0.1,0.0,0.0,0
::1,::1,6295,8443,10,2310,231.0,452.2983528601448,2.022819995880127,0.2247577773200141,0.4183810190148959,0.1,0.0,0.0,0
::1,::1,11776,8443,10,2310,231.0,452.2983528601448,2.024435043334961,0.2249372270372178,0.4185290227526204,0.1,0.0,0.0,0
::1,::1,11778,8443,10,2310,231.0,452.2983528601448,2.01872992515564,0.2243033250172933,0.4175493450634929,0.1,0.0,0.0,0
::1,::1,8801,8443,10,2310,231.0,452.2983528601448,2.035172939300537,0.2261303265889485,0.4206344050626167,0.1,0.0,0.0,0
::1,::1,8443,6100,9,2435,270.55555555555554,429.9646267391232,2.021082878112793,0.2526353597640991,0.4353738027850802,0.1111111111111111,0.0,0.0,0
::1,::1,8443,4336,9,2435,270.55555555555554,429.9646267391232,2.0349299907684326,0.2543662488460541,0.4383666304296272,0.1111111111111111,0.0,0.0,0
::1,::1,10798,8443,11,2374,215.8181818181818,433.9136525292096,2.0322179794311523,0.2032217979431152,0.4041766192917533,0.0909090909090909,0.0,0.0,0
::1,::1,8443,11163,9,2435,270.55555555555554,429.9646267391232,2.016062021255493,0.2520077526569366,0.4340127162029986,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10879,9,2435,270.55555555555554,429.9646267391232,2.0123610496521,0.2515451312065124,0.4332228727061906,0.1111111111111111,0.0,0.0,0
::1,::1,8443,13036,9,2435,270.55555555555554,429.9646267391232,2.015721082687378,0.2519651353359222,0.4342282327785166,0.1111111111111111,0.0,0.0,0
::1,::1,8443,10004,9,2435,270.55555555555554,429.9646267391232,2.022430896759033,0.2528038620948791,0.435322558025738,0.1111111111111111,0.0,0.0,0
::1,::1,8443,11180,9,2435,270.55555555555554,429.9646267391232,2.0171518325805664,0.2521439790725708,0.4347102917282455,0.1111111111111111,0.0,0.0,0
::1,::1,9951,8443,10,2310,231.0,452.2983528601448,2.011935949325561,0.2235484388139512,0.4159335733998797,0.1,0.0,0.0,0
::1,::1,10760,8443,10,2310,231.0,452.2983528601448,2.01288104057312,0.2236534489525689,0.4159480837091397,0.1,0.0,0.0,0
::1,::1,8443,8556,9,2435,270.55555555555554,429.9646267391232,2.0376579761505127,0.2547072470188141,0.4384690735699431,0.1111111111111111,0.0,0.0,0
